taxid,name,n,gc_mean,gc_stdev,length_mean,length_stdev
37295,Cebus olivaceus,1,40.8,,2631790000,
9523,Plecturocebus moloch,1,40.6,,2621920000,
9510,Ateles paniscus,1,40.8,,2597420000,
9505,Aotus trivirgatus,1,40.8,,2593700000,
9488,Saguinus mystax,1,40.8,,2712280000,
9482,Mico argentatus,2,41.0,0.0,2700130000,14142.13562373095
867332,Plecturocebus caligatus,1,40.6,,2627730000,
78255,Plecturocebus hoffmannsi,1,40.6,,2618130000,
1812036,Plecturocebus bernhardi,1,40.6,,2627020000,
1529884,Ateles marginatus,1,41.0,,2651840000,
118643,Ateles chamek,1,40.8,,2589600000,
1812037,Plecturocebus cinerascens,1,40.7,,2623700000,
1812038,Plecturocebus miltoni,1,40.6,,2623300000,
1857951,Acrobasis suavella,2,36.536249999999995,0.051265241636023286,580683500,94184501.93370457
247415,Ophonus ardosiacus,2,30.815350000000002,0.02170817818242666,898135000,19490691.316625997
105697,Mucor piriformis,2,37.574600000000004,0.7430278056708258,18468025,23297718.87119531
1666818,Acentria ephemerella,2,33.0199,0.16956420612853584,338457500,3302895.7749223635
2735243,Sphaerophoria taeniata,2,36.511449999999996,0.016192745289171882,609363500,130814.75451951129
5869,Babesia ovis,1,21.8,,7811630,
68872,Striga hermonthica,1,36.2,,962482000,
1441468,Talaromyces albobiverticillius,1,45.8,,38354900,
1496333,Anopheles maculipalpis,2,42.9179,0.025314422766479695,219943000,5843530.439725629
2249760,Stelis phaeoptera,2,39.3181,0.8229308719449053,273628500,38823697.821047395
60958,Piscicola geometra,2,38.1019,0.8458411316553514,188244500,24253055.487917393
53552,Sabethes cyaneus,2,40.0829,0.02418305191657883,443118000,329407108.2293155
186751,Anopheles moucheti,2,43.17700000000001,0.032526911934580745,247777000,33290587.258262657
222778,Tenthredo mesomela,2,37.39725,0.003889087296524484,390283500,3633821.748517668
287197,Sesia bembeciformis,2,36.52785,0.03938584771209185,471689500,7723727.370900659
1521116,Anopheles marshallii,2,43.2966,0.004808326112067366,221538500,5923433.505999709
670595,Pollenia amentaria,2,30.6923,0.010889444430272574,1266650000,5826559.876977151
1096077,Pherbina coryleti,2,33.5706,0.04157787873376755,867891500,6955809.406532068
36205,Bovichtus variegatus,1,35.7,,656997000,
345580,Anopheles ziemanni,2,44.1215,0.252437120883597,247368000,31983853.926629916
934840,Eupithecia abbreviata,2,37.417199999999994,0.02432447327281581,368167500,21631103.543277677
494438,Meconema thalassinum,2,40.2268,0.03790092347159603,7875070000,1646158728.7379065
36208,Histiodraco velifer,1,39.3,,830464000,
36202,Gobionotothen gibberifrons,1,36.6,,784122000,
283354,Alternaria metachromatica,1,49.8,,37283800,
2817042,Alternaria sp. BMP 0032,1,49.7,,37291800,
566460,Alternaria viburni,1,50.3,,36351900,
297637,Alternaria triticimaculans,1,49.9,,36788600,
1187951,Alternaria ventricosa,1,51.4,,34687400,
430562,Alternaria novae-zelandiae,1,49.5,,37570300,
1187925,Alternaria hordeiaustralica,1,49.9,,36958000,
2817039,Alternaria sp. Ai002NY15,1,49.9,,36921500,
2817041,Alternaria sp. BMP 2799,1,50.2,,36402600,
181014,Alternaria ethzedia,1,50.4,,36016300,
2829445,Myopa tessellatipennis,2,36.70675,0.009545941546018753,248089500,1677964.3917556773
483258,Bovichtus diacanthus,1,36.3,,641790000,
358021,Ophryoscolex caudatus,10,21.490000000000002,2.7408230718364717,77162462,56487579.1474743
2857063,Exophiala sp. HKRS030,1,49.9,,60189700,
358019,Enoploplastron triloricatum,3,21.533333333333335,1.6258331197676263,94756366.66666667,64943389.72292202
47889,Diplodinium dentatum,3,21.3,1.5999999999999996,100178433.33333333,3501681.7335864967
358022,Ostracodinium gracile,3,21.6,0.5291502622129183,93816900,30045802.25805262
47894,Polyplastron multivesiculatum,8,20.325,0.3807886552931956,91502887.5,21031608.874972485
40806,Dasytricha ruminantium,5,26.92,4.813210986441379,18561222,15254941.938287409
878211,Nebria salina,2,32.12345,0.17458466427495617,238160000,26276087.988892104
2892839,Epidinium cattanei,3,23.466666666666665,0.1154700538379268,78845166.66666667,19950700.10233559
358017,Ostracodinium dentatum,1,23.9,,65157100,
2893168,Isotricha sp. YL-2021b,2,19.9,0.7071067811865476,62867300,1268690.9868049035
358014,Entodinium bursa,3,22.0,0.3605551275463986,72275866.66666667,2875906.329026266
47887,Epidinium caudatum,3,23.666666666666668,0.28867513459481287,82017733.33333333,31917455.723214112
358025,Eremoplastron rostratum,2,22.85,0.07071067811865324,70206150,7009761.653936601
47897,Isotricha intestinalis,3,18.233333333333334,0.15275252316519336,86310933.33333333,3584567.8572644335
156328,Holcopasites calliopsidis,1,42.5,,179375000,
511882,Megalocaria dilatata,1,34.1089,,767668000,
2822343,Neuroterus valhalla,1,34.8,,1019990000,
2894285,Aureobasidium sp. EXF-10728,1,51.1,,25387800,
2894284,Aureobasidium sp. EXF-10727,1,51.1,,25420400,
891396,Psilocybe mexicana,1,47.5,,65236200,
5987,Isotricha prostoma,3,18.2,0.3605551275464001,59080066.666666664,6183334.509254156
1110540,Metadinium minorum,1,21.2,,88741200,
2823264,Collybiopsis confluens,1,46.6,,60120400,
42636,Brienomyrus brachyistius,2,43.4179,1.0152639164276451,854570000,188824380.6344933
2023355,Schistocerca serialis cubense,1,42.3622,,9082820000,
53620,Paralvinella palmiformis,1,36.4,,601252000,
232088,Alternaria arbusti,1,52.3,,33978000,
1187928,Alternaria incomplexa,1,52.4,,33457299,
181017,Alternaria conjuncta,1,50.4,,36110000,
45303,Alternaria infectoria,1,50.1,,36515100,
148989,Prochilodus magdalenae,1,42.2,,1182450000,
2961670,Neodiprion virginianus,1,39.9268,,262971000,
60662,Ceratonova shasta,1,23.8,,69794600,
319420,Rhinocladiella similis,2,51.0,0.0,34501850,301863.8848885371
224133,Phyllotreta cruciferae,1,35.0622,,135121000,
292458,Agriotes lineatus,1,35.778,,3159860000,
689277,Chrysodeixis includens,2,35.9728,0.035921024484273284,374822000,7277542.991971947
1053151,Microcera coccophila,1,51.8,,36670000,
215465,Septoria linicola,2,48.3003,0.11568266940212088,39353100,334178.66478876234
1576486,Thelonectria blattea,1,54.6,,38923800,
2598218,Psylliodes chrysocephala,1,31.3974,,1181810000,
330862,Tiphia femorata,2,43.798249999999996,0.0024748737341496606,274892000,1796051.2242138307
108790,Phymastichus coffea,1,39.0,,421230000,
578542,Combretum micranthum,1,32.3,,1865110000,
109475,Suncus etruscus,1,39.8447,,2471670000,
1385029,Rhogogaster chlorosoma,2,38.98755,0.017606958851546707,250169000,7237945.0122255
1660692,Stenoptilia bipunctidactyla,2,35.523399999999995,0.033092597359528665,809856000,18442759.066907533
4225,Flaveria linearis,1,3.24539,,1654550000,
1587174,Chrysolina oricalcia,2,24.55,12.232947314527275,876210000,773914229.8730525
631329,Tachina lurida,2,31.2726,0.038749451609022934,878294000,29531607.609474972
180776,Aphanoascus verrucosus,1,49.6,,23059000,
1612424,Penicillium salamii,22,48.304545454545455,0.755599587037166,33626140.90909091,2100135.5735509964
2811287,Macrophomina tecta,1,52.1,,54116600,
2918883,Aduncisulcus paluster,1,39.0,,29553500,
2899117,Pleurotus ostreatus/Saccharomyces cerevisiae fusant,1,57.7,,51575500,
161101,Lemna minuta,1,39.2552,,360444000,
313997,Cochliopodium minus,1,24.1,,50552800,
261198,Accipiter cooperii,1,40.1,,1190550000,
228974,Thymus quinquecostatus,1,40.4023,,528674999,
2670340,Nematocida sp. LUAm3,1,38.2,,3092170,
2670342,Nematocida sp. AWRm79,1,33.4,,4349130,
2670339,Nematocida sp. LUAm2,1,38.2,,3062800,
1912989,Enteropsectra breve,1,36.4,,6016120,
2670343,Nematocida sp. AWRm80,1,36.6,,3171620,
2670338,Nematocida sp. LUAm1,1,38.2,,3080770,
2670344,Nematocida sp. AWRm77,1,46.2,,3361730,
1912983,Nematocida minor,1,41.3,,3742430,
1912981,Nematocida homosporus,1,41.0,,4282420,
2670341,Nematocida sp. AWRm78,1,33.4,,4331330,
1938578,Pancytospora epiphaga,1,35.8,,4594900,
51564,Ascosphaera aggregata,1,47.1,,19806200,
51576,Ascosphaera pollenicola,1,35.8,,19988000,
51565,Ascosphaera acerosa,1,61.6,,18611600,
51567,Ascosphaera atra,1,51.4,,29072400,
218720,Carterocephalus palaemon,2,38.38665,0.018879751057679525,370891000,33441908.10943658
104508,Euphydryas editha,3,28.7,9.17986928011505,600435666.6666666,19073673.593026944
467808,[Candida] jaroonii,2,34.13825,0.22874904371384508,10775000,275064.53788156697
1913371,Nematocida ausubeli,7,38.24285714285714,0.12724180205606872,4457524.285714285,150545.16762499584
938167,Euclidia mi,2,38.5,0.565685424949236,2338600000,25752828.97081406
414934,Phosphuga atrata,2,35.951049999999995,0.06922575387816496,1169615000,42970879.092706494
1042620,Micropterix aruncella,2,37.226749999999996,0.10359114344382644,1003730000,106744839.68792121
1108570,Synanthedon myopaeformis,2,33.900499999999994,0.1421284630184964,286415500,13114709.470666897
1908708,Autochton cellus,1,36.0,,387648000,
249486,Ustilago crameri,2,54.6,0.7071067811865476,19189450,522622.62197497726
1126402,Andrena hattorfiana,2,44.219049999999996,2.2358009314337415,232023350,277906612.1671901
2725509,Eristalinus sepulchralis,2,41.199250000000006,0.0010606601717798615,374318500,3578667.419585117
110024,Nebria brevicollis,2,32.99195,0.130036937060207,232641000,13142286.635133171
558755,Cryptosula pallasiana,2,37.13005,0.04249711754931044,562734500,60633699.37996526
934844,Eupithecia centaureata,2,36.82895,0.04094148263070366,461810500,5349262.799676232
2518133,Nakazawaea ambrosiae,1,42.3,,13693600,
36018,Wickerhamomyces bisporus,2,35.75,0.07071067811865073,11949450,155492.7811829218
2946653,Cryptococcus sp. VH57_BW,1,59.3,,18883500,
1187938,Alternaria postmessia,1,51.0,,34409500,
246179,Vipera latastei,1,40.9556,,1631570000,
36196,Trematomus hansoni,1,40.0,,708410000,
582868,Ampullaceana balthica,1,36.1,,1105890000,
101496,Lepidonotothen squamifrons,1,39.5,,757706000,
40693,Trematomus scotti,1,38.8,,833235000,
271505,Lepidonotothen larseni,1,39.3,,839260000,
691752,Vomeridens infuscipinnis,1,39.5,,832672000,
12964,Bathydraco marri,1,38.3,,889790000,
2291463,Prostheceraeus crozeri,1,37.6,,2065469999,
181046,Capillidium rhysosporum,1,20.6,,42405700,
375939,Heligmosomoides bakeri,2,46.094049999999996,0.008414570696122914,479840000,239450397.74032533
867390,Psittacara holochlorus,1,40.6,,1115340000,
178884,Eupsittula cactorum,1,40.1,,1191720000,
72930,Erigeron philadelphicus,1,25.4,,619562000,
2896643,Alternaria sp. 'sect. Undifilum',1,40.0,,74479800,
190152,Poicephalus robustus,1,38.5,,1154350000,
151759,Amazona autumnalis,1,38.9,,1299620000,
2023049,Stegophilus panzeri,1,36.3,,1437020000,
1896173,Mariannaea sp. PMI_226,1,48.6,,42252100,
101096,Gilbertella persicaria,2,37.3,0.282842712474618,29659050,5552980.263336076
1436177,Tolypocladium endophyticum,2,55.95,0.07071067811865575,28114800,632577.7264494854
557785,Tolypocladium ovalisporum,1,56.1,,28851200,
160954,Tolypocladium pustulatum,1,54.6,,31438500,
1436176,Tolypocladium tropicale,1,57.3,,28920900,
1436175,Tolypocladium amazonense,2,56.65,0.9192388155425097,28284550,528138.0548682323
38003,Tolypocladium nubicola,1,59.1,,27413200,
1758741,Tremella yokohamensis,1,56.3,,20989600,
38000,Tolypocladium geodes,1,56.5,,35763400,
1930696,Cystobasidium tubakii,1,50.1,,21539000,
51902,Cyanopsitta spixii,1,41.5,,1092480000,
1651254,Actenoides hombroni,1,41.5,,1152260000,
487818,Zoanthus solanderi,1,39.2,,543859000,
106002,Pseudohyphozyma bogoriensis,1,57.0,,26004500,
97729,Boesenbergia rotunda,1,38.7,,2347510000,
986101,Callocephalon fimbriatum,1,38.5,,1101420000,
1230190,Aratinga maculata,1,41.8,,1126680000,
1549147,Eos semilarvata,1,39.9,,1091480000,
1312472,Leptodoras oyakawai,1,40.2,,830148000,
308225,Cereus fernambucensis,1,35.8,,912182000,
2868207,Accipiter hiogaster,1,41.2,,1223020000,
123631,Setophaga petechia,2,44.8,1.6970562748477132,1236080000,19360583.66888767
124418,Tolypocladium album,3,55.6,1.0535653752852747,31014166.666666668,3229282.721183349
303305,Pionus maximiliani,1,37.1,,1182260000,
38004,Tolypocladium tundrense,1,27.0,,30237000,
36612,Heteromeles arbutifolia,2,38.150000000000006,0.07071067811865575,636508500,2437397.0747500295
491646,Falco pelegrinoides,3,41.46666666666666,0.5773502691896257,1188223333.3333333,59848270.0947432
318445,Juncus inflexus,1,33.2,,267557000,
314463,Carex scoparia,1,33.7,,298038000,
314410,Carex cristatella,1,33.9,,301638000,
466582,Sweltsa coloradensis,1,37.4,,1471780000,
343250,Daboia siamensis,1,38.9,,1663730000,
2831172,Mycena sp. WM,1,49.7,,166986000,
2962708,Beauveria sp. NWAFU-1,1,51.0,,34836400,
311899,Pyrrhura hoffmanni,1,41.4,,1141350000,
1875599,Leptonema lineaticorne,1,26.2,,273010000,
157847,Heterodera carotae,1,18.7,,95119900,
170866,Halcyon malimbica,1,41.5,,1164780000,
2022865,Pyrrhura lucianii,1,41.0,,1247390000,
178870,Pisolithus albus,2,49.8,0.7071067811865476,71947200,22346837.027194697
47205,Pyronema domesticum,1,48.0,,58392100,
49969,Geopyxis carbonaria,1,49.6,,49454300,
61495,Peziza echinospora,1,47.4,,63768800,
2303020,Erythroxylum bequaertii,1,17.3,,1069369999,
1040647,Erythroxylum areolatum,1,23.1,,1181220000,
1174678,Morchella snyderi,1,47.6,,54771900,
43433,Tricharina praecox,1,54.3,,38357600,
419775,Durotheca rogersii,1,51.4,,48181100,
948067,Ophthalmolycus amberensis,1,42.7,,680722000,
309941,Bombus affinis,1,37.3544,,365123000,
1651851,Todiramphus saurophagus,1,41.6,,1202720000,
2768048,Erythroxylum kunthianum,1,21.7,,1277140000,
648682,Clitopilus passeckerianus,1,49.4,,65609500,
1543685,Colletotrichum gigasporum,2,51.18415,4.830741397032135,72473900,20622627.85194942
29722,Amaranthus tricolor,2,34.55,2.899137802864846,537824000,24874602.348580368
1769047,Pangasius mekongensis,1,38.9,,724478000,
176049,Trichoglossus haematodus,1,42.2,,1268070000,
2753657,Platygaster robiniae,1,32.9353,,483890000,
405737,Henckelia pumila,1,37.2186,,884534000,
475619,Propithecus deckenii coronatus,1,40.8,,2213610000,
50790,Dascyllus trimaculatus,1,41.6104,,910763000,
796020,Pangasius krempfi,1,39.1965,,696934000,
76189,Parnassius glacialis,1,38.0,,1350920000,
1028068,Sinelater perroti,1,34.9,,1242190000,
1594222,Agonopterix arenella,2,37.249750000000006,0.0703571247280608,542725000,4385476.256918968
1640932,Chenopodium formosanum,1,36.0391,,1629910000,
327109,Uloborus diversus,2,33.46045,0.5097532785573823,2214165000,88070149.59678449
94779,Phrixothrix hirtus,1,32.5,,2897720000,
85661,Bombus huntii,1,37.1952,,317402000,
2876849,allo-octoploid hybrid of Carassius auratus x Cyprinus carpio,1,37.3122,,2953590000,
891392,Cladosporium velox,1,52.8,,31985200,
110548,Camillea tinctor,1,46.6,,45006700,
326681,Hypoxylon trugodes,1,45.3,,39350400,
2963890,Alternaria sp. SPS-2,1,51.0,,33400199,
463374,Megaceryle maxima,1,40.8,,1177830000,
2951366,Debaryomyces sp. S3305,1,36.2,,23420000,
38451,Sclerotinia minor,3,41.83333333333333,0.0577350269189634,37151766.666666664,2496144.7961473176
1848762,Aquila spilogaster,1,40.4,,1799220000,
215162,Agrotis exclamationis,2,38.6353,0.049921738751769466,694301000,43518179.741344884
85095,Corythornis cristatus,1,39.9,,1009990000,
488310,Megaceryle torquata,1,40.7,,1183470000,
325326,Ceyx melanurus,1,42.0,,933633000,
936130,Pisolithus orientalis,1,48.1,,57997200,
178871,Pisolithus marmoratus,1,48.1,,122385000,
2862495,Exophiala sp. LBMH1013,1,26.2,,27815300,
109293,Hippocampus zosterae,2,44.435050000000004,0.43154726855815156,501392000,60993616.73158921
156854,Tetragnatha versicolor,2,30.55,4.313351365237941,1053664999.5,20400029.930125114
2136032,Pisolithus thermaeus,1,49.0,,81921500,
2495910,Aspergillus texensis,1,47.3,,38950000,
2303029,Erythroxylum densum,1,32.0,,961005000,
413010,Bradynema listronoti,1,33.1,,80467200,
180902,Phytophthora uliginosa,1,53.2,,57029500,
187813,Phytophthora brassicae,1,48.2,,72835700,
174576,Phytophthora pistaciae,1,54.1,,63125600,
415976,Phytophthora foliorum,1,52.9,,48921600,
129349,Phytophthora cajani,1,54.1,,64811000,
2651253,Phytophthora niederhauseri,1,53.8,,90200000,
540036,Phytophthora parvispora,1,53.7,,46789500,
293665,Aphelenchoides bicaudatus,1,38.9,,46428400,
1052528,Aphelenchoides fujianensis,1,58.1,,143834000,
55438,Amphibolis antarctica,1,36.9,,244676000,
55488,Posidonia australis,1,42.2,,1215110000,
2303025,Erythroxylum cataractarum,1,20.1,,1016120000,
2074759,Amauroascus verrucosus,1,48.9,,30376000,
2563832,Gossypium stephensii,1,34.4212,,2290220000,
69488,Penicillium simplicissimum,3,50.4,0.8185352771872457,36114633.333333336,2594125.7724584853
2614595,Pisolithus sp. B1,1,48.8,,64705400,
2060934,Pisolithus croceorrhizus,2,49.05,0.07071067811865575,78610800,2974939.6498080427
368404,Morchella rufobrunnea,1,46.3,,57237400,
2944895,Morchella sp. 2018-W30,1,47.3,,51969300,
2944688,Morchella sp. 2014-9hei,1,47.8,,53717300,
2944687,Morchella sp. 2018-W22B,1,47.7,,53850900,
2944894,Morchella sp. 2018-W38C,1,47.8,,55757300,
2944689,Morchella sp. 2018-W26,1,47.3,,50855600,
2944690,Morchella sp. 2018-W16,1,47.8,,57030600,
2944692,Morchella sp. 2016-50,1,47.8,,55435800,
2944691,Morchella sp. 2018-W45,1,47.2,,53632300,
2944693,Morchella sp. 2015-shanyang,1,47.0,,51418700,
2944695,Morchella sp. 2016-41,1,48.0,,55250500,
2944694,Morchella sp. 2015-Win8,1,47.3,,50377300,
2944893,Morchella sp. 2016-72,1,47.5,,53844300,
2944696,Morchella sp. 2016-57,1,47.3,,50654700,
2944697,Morchella sp. 2016-103,1,47.3,,50282800,
213833,Oxalis stricta,1,36.8,,28630200,
94247,Dipodomys merriami,2,42.15,0.21213203435596226,3143260000,313941268.7112034
86839,Rhodotorula sphaerocarpa,2,63.25,0.3535533905932738,17871850,225072.08845167808
44609,Verpa bohemica,4,44.075,0.05000000000000071,44425125,219698.4808777703
1875285,Cheumatopsyche charites,1,32.9832,,223233000,
1042139,Syzygium grande,1,40.1,,405180000,
2073167,Antipathozoanthus obscurus,1,53.3,,501184000,
1125905,Erythroxylum havanense,1,32.1,,823404000,
1484957,Allantophomopsis cytisporea,1,45.7626,,34966000,
334518,Allantophomopsis lycopodina,1,45.3453,,33979700,
760132,Epizoanthus scotinus,1,38.2,,396351000,
464719,Apantesis nais,1,35.4,,620116000,
1647800,Terana caerulea,1,53.6,,50858400,
5871,Babesia caballi,1,20.4159,,12816700,
309851,Psilopsiagon aymara,1,41.2,,1122980000,
178883,Ara severus,1,40.7,,1119350000,
228309,Alethe castanea,1,40.2,,1103490000,
45524,[Candida] blankii,2,54.900000000000006,0.4242640687119295,14628700,232779.55236661143
269649,Chionomys nivalis,2,42.08315,0.1652508547633004,2208145000,261975991.36180398
39042,Chaetodon auriga,1,42.0,,634943000,
481549,Citrus nobilis,3,35.56666666666666,0.5859465277082317,324079000,20820824.839568675
40469,Inonotus hispidus,3,48.46203333333333,0.06576019566069895,35302600,2123816.7317355797
946123,Diplocarpon mali,1,44.1,,51728500,
1601820,Exechia fusca,1,42.5,,279752000,
2907785,Nannochloropsis sp. QH25,1,54.1,,29301800,
672230,Chironex yamaguchii,1,36.9,,467326000,
1914935,Macrocera vittata,1,34.4,,570668000,
80249,Phaedon cochleariae,1,36.1249,,869735000,
61397,Kickxella alabastrina,1,48.9,,22263000,
101103,Circinella umbellata,1,32.6,,51270100,
2841045,Ancistrus triradiatus,1,40.7,,994063000,
101115,Spinellus fusiger,1,38.0,,38198500,
29922,Mucor mucedo,1,36.7,,46086900,
58002,Daktulosphaira vitifoliae,1,26.6,,282589000,
68762,Calvatia gigantea,2,47.95,0.6363961030678917,43055150,4224185.200130316
2604071,Cafeteria burkhardae,1,55.3,,38800400,
194200,Ballota nigra,2,37.42659999999999,0.17903943699643357,784846000,569212473.5737965
41496,Calendula officinalis,3,35.487633333333335,1.9929648274200282,676938333.3333334,473226927.39142954
6112,Anthopleura xanthogrammica,2,37.459599999999995,0.05713422791987554,318431500,40124774.29843064
8685,Hydrophis ornatus,1,40.4,,1926170000,
1594294,Epinotia demarniana,2,39.4972,0.003959797974645486,728488500,10356993.024039362
56416,Galactomyces citri-aurantii,1,38.9,,25285300,
2613871,Neodon shergylaensis,1,41.9,,2252560000,
1515725,Eugenia klotzschiana,1,40.1,,211861000,
1840588,Camellia lanceoleosa,1,37.6301,,2999360000,
101107,Halteromyces radiatus,1,33.3,,26215600,
101105,Gongronella butleri,1,48.4,,33012500,
1851185,Syncephalis plumigaleata,1,40.7,,32907700,
2975142,Ceratobasidium sp. C01,1,49.9,,88334500,
286002,Gopherus flavomarginatus,2,43.687,1.6786714985368654,2522620000,87794377.95212173
2926464,Cantharellus purpuraceus,1,47.7,,40153700,
50278,Cinchona pubescens,1,33.1,,889471000,
2234001,Brachypalpus laphriformis,2,41.275499999999994,0.03464823227814047,1008137000,89481534.73203285
287704,Notarius kessleri,1,25.9,,1882370000,
2862888,Batrachocephalus mino,1,22.0,,1655260000,
987876,Amphipoea oculea,2,38.238150000000005,0.05395224740453093,599916000,98072882.1234494
35632,Lumbricus rubellus,2,40.432050000000004,0.04532554467406008,743314500,62531573.98066996
987440,Herminia tarsipennalis,2,37.0,1.2727922061357835,785525500,4135867.5631601163
326768,Aechmea fasciata,1,38.867,,347867000,
41578,Flaveria ramosissima,1,38.577,,1301750000,
586396,Linum tenue,19,39.61578947368421,0.8368347493148321,658225421.0526316,49552005.039953046
287200,Apoda limacodes,2,35.580799999999996,0.02715290039756546,710091000,127646916.13979556
987865,Acronicta psi,2,36.85525,0.07813529932111479,403382500,1863226.3684265527
2664923,Colletotrichum noveboracense,3,52.266666666666666,0.05773502691895929,58454433.333333336,549130.0604896196
1329386,Fennellomyces sp. T-0311,1,44.1,,45897300,
518696,Accipiter rufiventris,1,40.7,,1218550000,
223443,Buteo ventralis,1,39.0,,1245600000,
387812,Butastur rufipennis,1,40.7,,1208030000,
387842,Harpagus bidentatus,1,40.7,,1208180000,
223473,Buteo albonotatus,1,40.5,,1223640000,
192873,Elanoides forficatus,1,39.9,,1200200000,
223492,Parabuteo unicinctus,1,18.7,,1097570000,
387834,Melierax canorus,1,37.0,,1262090000,
218281,Buteo platypterus,1,40.8,,1209790000,
258817,Henicopernis longicauda,1,39.7,,1228250000,
2838797,Colletotrichum sp. SAR 10_71,1,51.4,,59858100,
2838796,Colletotrichum sp. SAR 10_70,1,51.5,,59535600,
2838798,Colletotrichum sp. SAR 10_75,1,51.3,,60807700,
2838799,Colletotrichum sp. SAR 10_76,1,51.2,,60132300,
2838801,Colletotrichum sp. SAR 10_86,1,51.3,,60722500,
2838794,Colletotrichum sp. SAR 10_65,1,51.3,,59664900,
2838811,Colletotrichum sp. SAR11_240,1,51.6,,60035200,
2838810,Colletotrichum sp. SAR11_239,1,52.2,,58100500,
2838812,Colletotrichum sp. SAR11_57,1,53.2,,55452000,
2838803,Colletotrichum sp. SAR 10_98,1,52.6,,56034400,
2838802,Colletotrichum sp. SAR 10_96,1,52.6,,56155300,
2838813,Colletotrichum sp. SAR11_59,1,49.2,,65090000,
90267,Chlamydoabsidia padenii,1,39.0,,34328200,
2838800,Colletotrichum sp. SAR 10_77,1,51.4,,60541500,
1954212,Mortierella sp. GBAus27b,1,50.7,,44971800,
64574,Radiomyces spectabilis,1,43.5,,30409400,
4850,Blakeslea trispora,1,37.5,,37513900,
494059,Mycogone perniciosa,1,44.4,,39777200,
342376,Actenoides lindsayi,1,41.3,,1173030000,
13217,Piper betle,1,38.2,,556518000,
64508,Blastocladiella britannica,1,58.7,,19075300,
1651259,Todiramphus chloris collaris,1,41.7,,1215160000,
204949,Cryptocephalus moraei,2,36.451499999999996,0.06858935777509603,466393000,48319434.78560154
987909,Cosmia pyralina,2,38.23995,0.0564978318168016,795580000,10885201.789585713
414801,Dasysyrphus albostriatus,2,33.48845,0.016334166645408862,662349500,293449.3141924172
987918,Cybosia mesomella,2,40.31855,0.026233661582022578,938741000,12504476.318502907
173985,Cheilosia urbana,2,37.793549999999996,0.00912167747730279,541677000,7445834.405894346
1411667,Andrena fulva,2,43.519450000000006,1.6695498210595576,447404500,20253659.53352628
934866,Eupithecia vulgata,2,37.2886,0.01612203461105088,454433500,375473.70081005676
104486,Alsophila aescularia,2,37.22125,0.030052038200426057,899381500,3155817.5644355617
107579,Sclerotinia subarctica,1,39.2,,44061900,
2874382,Graphilbum ipis-grandicollis,1,55.5,,24020100,
59018,Luzula sylvatica,2,32.3368,0.3722210096166003,385131500,85190103.67701168
53169,Scutellaria galericulata,2,33.92575,0.8121121381927487,170129350,223460804.2293883
102599,Misopates orontium,2,36.3678,0.894065814132272,191012150,241431498.80917567
933932,Silurus aristotelis,2,38.8241,0.03408254685319255,756597500,61548695.55482066
1303716,Penicillium egyptiacum,1,48.8,,32674400,
1249644,Forbesichthys papilliferus,1,41.3,,550198000,
1902855,Enypniastes eximia,1,37.5,,171706000,
940464,Amblyopsis rosae,1,41.5,,551694000,
1886649,Tetradonia laticeps,1,34.6,,201379000,
593565,Galeichthys feliceps,1,23.7,,1438050000,
591273,Notarius lentiginosus,1,25.1,,1571340000,
2608290,Phenganax marumi,1,46.8,,583317000,
591255,Arius gagora,1,20.9,,1691350000,
869196,Pentamera pediparva,1,43.0,,1232190000,
40452,Trichaptum abietinum,1,48.3,,49443100,
2008363,Hirschioporus fuscoviolaceus,1,48.5,,59093400,
61414,Martensiomyces pterosporus,1,55.7,,19815800,
1545138,Gonocerus acuteangulatus,2,34.71005,0.014212846301849139,1033377000,103001416.38831963
99116,Penicillium olsonii,6,49.7,0.2366431913239844,29393833.333333332,359756.2211646474
301036,Synanthedon formicaeformis,2,34.3604,0.08541849916733683,314378000,9694433.970067566
988060,Anorthoa munda,2,38.2461,0.06519524522539846,935583000,4352949.344984386
1542540,Megachile ligniseca,2,36.800250000000005,0.848881690814449,272153500,25302401.95119823
2839827,Umimayanthus kanabou,1,38.2,,663987000,
2840131,Epizoanthus stellaris,1,42.5,,768014000,
513426,Parazoanthus darwini,1,39.8,,549209000,
591336,Potamosilurus macrorhynchus,1,20.9,,1743040000,
104428,Drepana falcataria,2,38.837,0.052325901807808176,325089000,2341937.6592898453
689061,Apamea sordens,2,38.20815,0.011525840533336473,613818500,723370.2371538382
481575,Megachile willughbiella,2,38.6524,1.1986874154674352,386686500,38576210.4476321
109894,Geranomyces variabilis,5,54.36,0.05477225575051739,23718200,270437.8764152684
1882861,Chytriomyces sp. MP71,1,49.5,,36383800,
2614592,Xylariaceae sp. FL1651,1,43.8,,52587700,
85445,Liostenogaster flavolineata,1,39.5,,291277000,
1907226,Chytriomyces cf. hyalinus JEL632,1,47.9,,38103400,
925988,Malurus alboscapulatus,1,40.8,,1011910000,
390312,Chologaster cornuta,1,40.9,,480472000,
2073168,Antipathozoanthus remengesaui,1,39.5,,492361000,
2589458,Erythroxylum divaricatum,1,31.2,,883245000,
2840130,Epizoanthus fatuus,1,39.8,,644502000,
2303041,Erythroxylum kapplerianum,1,28.5,,797672000,
2614787,Phenganax subtilis,1,46.0,,880046000,
345744,Cryptoleucopteryx plumbea,1,40.9,,1238770000,
223475,Buteo lineatus,1,40.8,,1239590000,
