taxid,n,gc_mean,gc_stdev,length_mean,length_stdev
2692428,1,34.6,,48025700,
282569,1,48.6,,41888600,
1053134,1,52.6,,33536600,
42747,1,48.7,,35674100,
57161,2,50.95,1.2020815280171278,52114000,2223850.826831692
706581,1,51.9,,31768700,
1208366,1,49.1,,46449900,
2700039,2,41.50965,0.21347553724022109,436384500,76931096.47275281
43985,2,35.85,0.21213203435596226,23237800,221890.1079363386
38941,1,40.9,,784049000,
110545,1,46.4,,41846700,
2575408,1,49.1,,31679200,
327061,2,46.55,0.07071067811865575,38289800,314096.8322030644
1955268,1,45.8,,38501200,
94953,1,38.8,,630579000,
108974,1,28.7,,510361000,
882753,2,41.83665,0.05183092706097623,540149500,13860000.018037518
2652724,2,37.349999999999994,2.050609665440987,242672500,19034607.442760672
266040,1,46.6204,,1713590000,
460826,1,30.5,,135730000,
48488,1,48.9,,42451700,
269057,1,39.9,,564723000,
1337113,1,52.5,,32813499,
1490871,1,53.0,,34336700,
1347418,1,51.9,,38324400,
221926,1,31.7,,65202500,
1766051,1,29.7,,75516600,
1766039,1,30.4,,81585400,
179343,1,55.6,,55623300,
1240987,1,33.6,,77701800,
2480587,1,49.2,,53019200,
980116,2,52.7,0.14142135623730648,76432850,24229225.989391405
195108,7,49.682657142857146,1.3833047710189574,55642342.85714286,5168939.979936939
1325736,1,51.2,,48885900,
1477011,2,48.25,0.6363961030678968,50897150,439891.1285761512
1738887,1,51.3,,57558500,
48485,1,48.7,,45757400,
1235837,1,48.7,,45516400,
182062,1,45.9,,99142400,
201217,1,47.3,,47309100,
48427,3,42.330133333333336,0.6323322333499473,1150640000,107609921.9403118
6118,1,36.1,,428331000,
126373,1,38.9,,688105000,
108278,1,34.0372,,634582000,
1071199,1,34.1186,,623866000,
236974,1,38.3335,,489714000,
210380,1,37.6,,614350000,
1907519,9,58.266666666666666,2.182887995294308,14079885.555555556,12015982.850396708
121627,1,46.9202,,35758600,
1125792,1,48.2,,33184399,
364024,1,35.9,,691556000,
483143,1,33.566,,870061000,
4589,1,55.2,,239720000,
54317,1,40.7,,1011960000,
306026,1,40.3,,56717300,
361069,1,28.5,,37126200,
111840,1,37.9,,2266590000,
299714,1,30.5,,1102160000,
1982067,1,32.7,,1122500000,
1093597,1,31.0,,1497360000,
242068,2,36.871750000000006,0.24289117933757823,1629425000,111758226.76653384
1142201,2,36.39015,0.12749135264793635,1296975000,119522259.22396213
37610,3,41.43083333333333,0.8296698640624082,993101666.6666666,87763758.9460099
42854,1,33.1,,107502000,
1089451,1,47.5,,46553800,
660122,1,50.8,,51286500,
1215731,2,42.95,13.364318164425747,62205949.5,4265338.107688592
1325552,1,31.5,,181200000,
1366115,1,41.0,,448559000,
48396,1,41.8,,1021420000,
458187,2,40.900000000000006,0.4242640687119295,1041139999.5,3139553.4013614897
33601,1,41.1,,1151260000,
56068,1,41.3,,1136670000,
73327,1,40.8,,1013850000,
37042,1,41.2,,1177430000,
135184,1,42.6,,853262000,
85069,1,41.7,,992742000,
135972,1,40.1,,1056829999,
9163,1,41.8,,1088830000,
667144,1,40.8,,1054349999,
175131,1,40.3,,1047000000,
237442,1,40.4,,910680000,
56676,1,48.8,,43320600,
751941,1,48.6,,44021900,
42672,1,48.9,,42092500,
47803,1,48.4,,43389300,
1101274,1,47.9,,42990000,
48495,1,48.8,,42829200,
48507,1,48.7,,43161500,
1567544,1,48.8,,43094300,
1567541,1,48.4,,49121900,
78864,1,48.8,,44598000,
122381,1,48.8,,43724500,
110676,1,42.3,,1173740000,
1352770,1,41.3,,1168690000,
172689,1,41.2,,1111150000,
495162,1,41.0,,1059680000,
33598,1,40.5,,1077960000,
254557,1,41.3,,1042000000,
342381,1,41.4,,1137740000,
1118519,1,41.3,,1048839999,
360224,1,41.4,,1072510000,
83376,1,40.4,,978286000,
3884,2,45.30175,13.291132612572941,578735000,45700311.26808657
468512,1,41.905,,1066560000,
797021,1,40.0,,1052089999,
2585813,1,40.0,,1019400000,
252798,1,41.1,,1184660000,
114369,1,41.1,,1054000000,
118793,1,41.5,,1103100000,
56343,1,41.5,,1175300000,
208069,1,41.2,,1028030000,
321084,2,41.1,0.1414213562373115,1190165000,9510586.206959065
78217,1,40.7,,1170140000,
114276,1,41.4,,1061560000,
34956,1,41.6,,1064980000,
13245,1,40.7,,1011450000,
369605,1,41.2,,1054900000,
28713,1,41.3,,1040380000,
240201,1,41.4,,1208590000,
66707,1,41.0,,1038030000,
99882,1,40.9,,1032470000,
107208,1,40.7,,1030109999,
463165,1,41.1,,1020010000,
456388,1,41.0,,1046030000,
2585816,1,40.8,,1101020000,
571890,1,41.2,,1030910000,
28724,1,41.8,,1057849999,
115618,1,38.3,,1097920000,
287016,1,41.7,,1151140000,
141839,2,35.95,6.434671708797583,1118690000,80822305.08962238
720586,1,41.8,,1033410000,
254528,1,41.8,,1033680000,
243059,1,41.7,,1024800000,
266360,1,41.3,,1014520000,
1160894,1,42.0,,1044540000,
720584,1,41.5,,1013600000,
979223,1,42.1,,1039560000,
181101,1,39.8,,919079000,
461245,1,42.0,,1041500000,
254539,1,41.9,,1042690000,
227192,1,41.0,,1134620000,
381881,1,41.5,,1055290000,
239371,1,40.8,,1015910000,
425643,1,41.5,,1198770000,
874463,1,42.4,,1038540000,
670356,1,40.7,,1024609999,
458190,1,40.6,,1192850000,
1961834,1,38.0,,1120250000,
1347786,1,42.4,,1047530000,
159581,1,41.3,,1041800000,
1109041,1,42.2,,1006680000,
64278,1,41.5,,1041400000,
322582,1,43.3,,1176910000,
176938,1,40.5,,1062130000,
54359,1,42.2,,1169250000,
886794,1,40.6,,977719000,
450177,1,41.8,,1051520000,
667186,1,41.9,,1019430000,
56311,1,41.5,,1107860000,
79628,1,39.8,,1173310000,
382315,1,40.2,,1115540000,
156561,1,41.4,,978849000,
30388,1,40.5,,1162600000,
103956,1,40.9,,1187730000,
297813,1,40.7,,1151690000,
9252,1,41.1,,1197110000,
175529,2,44.25,4.030508652763323,1188810000,78121157.18548977
52777,3,41.73963333333333,0.7406027297636254,1135976666.6666667,147086886.00053144
118183,1,40.1,,1172520000,
298831,2,41.2,0.282842712474618,1056650000,15231080.066758234
1118560,1,41.5,,1044280000,
1118748,1,41.6,,1196180000,
137541,1,41.4,,1055500000,
227184,1,41.8,,1178090000,
227226,1,41.4,,1126080000,
68497,1,41.2,,1048400000,
113115,1,45.2,,994785000,
240209,1,41.6,,1154870000,
161653,1,41.3,,1027440000,
54356,1,41.4,,1170510000,
52622,1,41.3,,1016620000,
181099,1,42.2,,1038869999,
50251,1,41.2,,1020780000,
2585818,1,41.4,,1045319999,
125297,1,41.3,,1032119999,
243888,1,42.5,,1174550000,
73330,1,40.9,,1028790000,
325343,1,41.7,,1130130000,
161742,1,41.5,,1092410000,
8905,3,42.0553,0.48203139939219763,1128980333.3333333,147101351.8304075
2485327,1,41.2,,1051740000,
2585812,1,41.4,,1035750000,
91796,1,43.2,,1068130000,
9132,1,42.2,,1052260000,
114331,1,41.7,,1062470000,
239386,1,41.0,,1040369999,
201329,1,40.8,,1054200000,
161649,1,41.0,,997000000,
441696,1,41.0,,1035450000,
279966,1,41.1,,1001840000,
73324,3,41.659333333333336,0.65875741615054,1038313333.3333334,6659582.068968993
187451,2,41.89375,1.122532015133643,1073865000,69869221.04904276
312124,1,41.2,,1061780000,
182897,1,41.4,,1024589999,
240729,1,44.8,,1236240000,
1112836,1,41.4,,1013970000,
1218682,1,40.9,,985402000,
33581,1,41.5,,1091980000,
135441,1,41.3,,1037530000,
589841,1,42.3,,854293000,
302527,1,41.6,,1101530000,
98133,1,38.5,,1116800000,
254563,1,34.9,,1024460000,
98144,1,32.6,,1199250000,
9176,1,42.3,,1020560000,
37079,1,41.7,,1205480000,
221966,1,40.1,,1065440000,
1463675,1,41.1,,1015640000,
227228,1,42.1,,1185840000,
2585822,1,42.5,,1119120000,
245048,1,37.7,,1040190000,
54017,1,41.6,,1087780000,
254575,1,41.5,,1032440000,
2529409,1,40.5,,968891000,
626378,1,41.4,,1058970000,
449594,1,42.1,,1047500000,
68486,1,42.0,,1051750000,
269412,1,41.1,,1059660000,
357074,1,41.6,,1043920000,
458196,1,41.2,,1109600000,
135165,1,39.4,,1125910000,
43316,1,41.3,,1172990000,
33584,1,38.5,,1181930000,
390723,1,39.1,,1119290000,
40210,1,40.1,,1018790000,
89386,1,40.3,,1150490000,
56067,1,40.9,,1183190000,
363769,1,39.8,,1061319999,
254446,1,42.1,,1045119999,
449384,1,39.3,,1110560000,
58203,1,40.9,,1031970000,
48426,1,40.5,,1169290000,
79653,1,40.7,,1178380000,
1118817,1,41.9,,1027970000,
190295,1,41.4,,1047500000,
91767,1,43.4,,1237630000,
419690,1,41.6,,1080150000,
117165,1,41.9,,1056030000,
265632,1,41.6,,1046920000,
1118524,1,40.6,,1188090000,
103954,1,38.1,,1091060000,
2585815,1,43.6,,1204560000,
2585811,1,33.5,,1223570000,
28697,1,41.7,,1197650000,
142471,1,40.8,,1068849999,
75485,2,42.9544,2.056832205115429,1273245000,113667415.07573752
13746,1,40.5,,1181530000,
243314,3,41.75633333333333,0.7417683825381981,1119539999.6666667,59152994.572802484
96539,2,41.45,0.21213203435596728,1045100000,24451752.493430812
54059,1,41.8,,1159850000,
135168,1,41.8,,988120000,
176943,1,41.7,,1100880000,
667154,1,41.6,,1015050000,
381031,1,41.6,,1049900000,
79633,1,41.3,,1189010000,
449367,1,41.7,,1041720000,
237438,1,41.4,,1038140000,
2585820,1,40.7,,1050380000,
2585810,1,42.0,,1042450000,
175120,1,41.8,,1036550000,
74200,1,41.0,,1031450000,
127929,2,41.15,0.3535533905932738,1009371500,13701608.09905173
237420,1,41.5,,1054190000,
198940,1,40.3,,1056300000,
254448,1,41.9,,1043490000,
461239,1,41.8,,1040440000,
38397,1,41.7,,1034660000,
461220,1,41.8,,1050109999,
254552,1,42.1,,1030540000,
181839,1,42.0,,1042119999,
48278,1,41.1,,1089120000,
47695,1,41.5,,1058970000,
48435,1,41.6,,1222770000,
254652,1,41.7,,1043740000,
227182,1,42.3,,1174000000,
2585814,1,39.8,,984657000,
1977171,2,40.8,1.8384776310850246,1020820000,1711198.410471445
371919,1,41.0,,1048530000,
75869,1,40.9,,1117980000,
73333,1,39.4,,1066430000,
614051,1,39.7,,1029849999,
39621,2,39.5,4.101219330881974,1192190000,11228855.685242375
1463973,1,39.9,,1013710000,
2747443,1,53.0,,45455600,
576896,1,33.3,,1252120000,
310795,1,32.8,,275868000,
690873,3,53.46666666666667,1.2701705922171784,27940300,1988666.9882109473
2064838,1,49.9,,61741300,
1026983,1,49.6,,61451900,
2064837,1,49.6,,61591900,
1026984,1,50.4,,58070700,
30423,1,42.1537,,1035859999,
71234,1,39.1122,,1253450000,
126270,1,23.4,,1075010000,
311941,2,37.87945,0.17048344494407872,354397250,443898656.25852597
2064841,1,48.7,,62053900,
310794,2,33.1,0.0,378873000,18063749.83219154
2678603,1,44.4,,46284700,
2682772,1,40.6,,601729000,
102695,1,34.6,,712276000,
56041,1,33.8,,655756000,
1616475,1,34.3,,716457000,
56042,1,33.7,,623191000,
490840,1,34.3,,710022000,
490841,1,33.2,,904240000,
126366,1,34.4,,694270000,
880137,1,35.4,,739500000,
56031,1,34.5,,616419000,
38874,1,30.0,,855147000,
56030,1,34.5,,610879000,
186038,1,40.5,,10223,
378275,2,49.4,0.7071067811865476,69678900,5240651.198085979
182000,1,45.4,,89984800,
117024,1,45.9,,59334300,
109634,2,44.599999999999994,2.5455844122715723,67245300,11008379.790868409
104224,1,48.5,,67958200,
56469,1,45.9,,59979100,
1617102,1,44.1,,51835000,
110255,1,53.5,,152547000,
2571106,1,48.7,,42105500,
2489100,1,61.3,,28571400,
1966363,1,47.1,,45985200,
311387,1,40.4,,52519500,
303672,1,50.8,,44623000,
2576679,1,33.4,,587825000,
2740835,1,31.0,,2497900000,
2687229,3,48.46666666666667,0.15275252316519683,38876933.333333336,727913.5205045537
33442,4,33.425,0.1892969448600118,444729750,56620798.11267823
362614,1,45.5,,41198400,
104408,2,53.349999999999994,0.07071067811865575,19482300,15132.085117392116
2748660,1,52.1,,55336600,
193536,1,45.0,,118236000,
254849,1,34.9,,128101000,
34611,1,45.7,,2762430000,
1964551,1,41.6,,41923800,
312146,1,51.7,,20271600,
2570299,1,46.9,,26755800,
158624,2,35.36665,0.33000673477976383,791101000,85032418.86480708
2065827,1,39.4,,848144000,
103490,1,35.792,,889843000,
2663966,2,35.25,6.010407640085654,134928841.5,190503276.2858798
1237067,1,55.2,,36878900,
679435,2,48.2,0.0,37212400,174513.95359683994
867872,1,48.2,,38764300,
225610,1,48.8,,32578699,
2494463,1,48.7,,36640000,
253306,1,49.3,,34180200,
1042133,2,47.9746,1.025870518145444,43275500,1046235.1934436157
42668,1,48.6,,42869800,
131364,1,52.9,,40316300,
587888,1,48.8,,36309400,
57145,1,48.6,,37608500,
1053271,2,53.599999999999994,0.4242640687119295,51673450,1196495.3844457571
78863,1,49.0,,40881800,
57148,1,52.3,,46212600,
2267551,1,47.9,,37877100,
86547,1,49.2,,35749500,
1237073,1,48.6,,34167400,
1594786,1,39.8,,941297000,
2082529,2,47.25,2.899137802864841,42123650,1793576.3504796778
246455,1,48.6,,46264200,
2562764,1,48.6,,37767200,
2736616,1,48.5,,38904800,
70751,1,48.4,,48354100,
94995,1,53.3,,44312100,
57153,2,52.6,1.4142135623730951,41167100,2228517.731587523
42676,3,47.92726666666667,1.4467793243384903,44410266.666666664,1521275.0649811274
56674,1,53.9,,41003300,
2708285,1,48.8,,40716300,
2708283,1,48.7,,43979100,
2708284,1,48.7,,43442700,
7416,1,37.2,,256043000,
1567539,1,48.9,,42721800,
2744576,1,50.8,,58328100,
561484,1,34.9319,,375940000,
2675880,3,48.53333333333333,0.35118845842842256,40125066.666666664,451298.92901859776
2690220,2,54.6,0.0,12046400,37193.8166904124
76206,3,31.933333333333334,0.8504900548115369,411204920,408877158.2323708
64683,1,39.8,,2582200000,
146777,1,44.0,,67270700,
560253,1,38.772,,49238600,
1266822,2,46.349999999999994,0.07071067811865575,34392250,99914.18818165916
60458,1,43.5,,171435000,
112416,1,39.6,,52265100,
1047088,2,42.140100000000004,0.056709963851159575,2030890000,377425315.52613163
83647,1,36.4,,328991000,
1778380,1,34.0832,,599537000,
3335,1,35.2,,19730000000,
6852,1,33.4229,,1830810000,
59472,1,42.6,,1775690000,
27622,1,42.5,,2315570000,
56867,1,40.1,,250804000,
1914773,1,56.7,,36145200,
1711195,1,39.2264,,589484000,
2654258,1,39.4676,,532948000,
155764,1,39.3551,,558867000,
183854,1,39.6226,,397939000,
1541731,1,39.2126,,592277000,
1711251,1,39.3999,,591117000,
881201,1,39.2471,,606466000,
183809,1,39.1801,,607093000,
2654256,1,39.4717,,507241000,
34324,1,39.4709,,394897000,
292309,1,31.3,,1112440000,
338567,12,57.575,4.30646976283148,7131751.666666667,405801.64986521844
100269,1,38.0,,696536000,
479676,1,40.7559,,674982000,
184783,1,41.3272,,2823080000,
2175907,1,55.9,,49351100,
2175906,1,55.8,,49703700,
2175873,1,54.9,,52725700,
1774284,1,46.7,,32321599,
2654375,9,39.455555555555556,7.892894131925106,53837033.333333336,4711296.215745727
2698418,1,49.6,,41048700,
2761086,1,44.4,,64007000,
1287682,3,49.6963,0.17961366874489035,32457333.333333332,552983.9629983255
1194566,2,50.3,0.0,29981450,126925.66722298528
118357,1,38.9044,,528636999,
2081332,1,33.7,,44270300,
685502,1,46.3,,50525800,
60746,1,42.5369,,2301520000,
2664684,1,31.0,,77897200,
34739,1,33.5,,698408000,
2761625,2,42.4,0.1414213562373115,314134500,53757793.03970727
403789,1,40.3,,1639530000,
59628,1,38.5,,915810000,
985682,1,41.6,,1083630000,
43311,1,41.6,,1105960000,
52647,1,41.8,,1175970000,
1496133,1,39.7,,1933220000,
465554,2,36.2,0.0,69956300,0.0
2126181,1,51.2,,72886200,
1325293,1,54.5,,65015199,
2733690,1,49.7,,162188000,
230812,2,50.650000000000006,0.6363961030678917,141294500,36607625.16880875
2006715,1,30.5,,276060000,
2006714,1,31.0,,266041999,
34288,1,35.9864,,833895000,
30213,1,34.4272,,179370000,
30212,3,34.9337,0.312868710484127,193480000,14034355.097402943
7454,3,34.75646666666667,0.1654901004088535,183300666.66666666,6238537.03470079
1229734,2,43.8,0.0,48338400,42850.67093990478
83540,1,39.6,,8550630,
1569773,3,24.8125,0.16253710345641081,576654666.6666666,165577852.57797414
38358,2,35.195,0.9828784258493014,182236950,180300986.20474875
1547439,1,42.2857,,4735320000,
143286,1,40.1,,2257330000,
2759587,1,40.2,,6272110000,
559701,2,29.70685,0.009687362902255733,1288675000,135361451.1225408
875880,2,35.745050000000006,0.06371032098490767,584745000,3700996.8927303897
83186,4,48.7,2.712931993250108,60418275,4567868.613387065
36656,3,47.96666666666667,0.15275252316519683,31830033.333333332,975618.4517183617
289240,1,50.2,,50463600,
595255,1,51.8,,48811100,
1736662,1,49.4,,35092400,
1871131,1,28.5,,122916000,
367763,1,36.9,,394735000,
1929007,1,33.8,,428844000,
46686,1,36.6,,426327000,
513064,1,33.2,,401479000,
70780,1,35.2,,400993000,
156436,1,35.3,,383862000,
165727,1,36.5,,392939000,
114500,1,36.9,,416876000,
40658,3,58.13333333333333,0.3785938897200155,36678333.333333336,878225.0300084446
2720662,1,57.1,,37496800,
912112,2,52.400000000000006,0.282842712474618,56206350,459407.27573689993
34407,1,52.3,,59071300,
78236,1,50.8,,71718700,
1985165,1,50.7,,69763700,
508680,1,51.0,,74001500,
1985166,1,50.6,,76839700,
1833877,1,52.0,,116939000,
2231729,1,51.4,,55304300,
2767082,10,42.41,0.7078135347674559,1095988000,11582470.279598294
2024865,2,37.37735,0.10938941904956272,238257000,5794032.965042571
217217,1,38.7,,239101000,
395520,1,37.6,,243560000,
1869276,1,39.4,,230140000,
395565,1,37.5,,242038000,
130708,1,37.5,,245790000,
184059,1,37.5,,243574000,
130686,1,37.7,,249069000,
309970,1,37.8,,253988000,
421273,1,37.0,,262420000,
2562068,1,37.9,,246986000,
1979941,2,30.8,0.0,213169000,0.0
334625,1,30.4,,196725000,
2776170,1,53.4,,53185100,
2773459,1,46.7,,56064000,
670423,1,39.0,,630652000,
164912,1,27.0,,10381900,
2695271,1,44.7,,38125000,
57150,1,48.9,,46266400,
44411,1,48.7,,36065900,
1486449,1,46.8,,154910000,
912562,1,41.3,,177334000,
560213,1,41.9,,214223000,
48491,1,48.8,,43124100,
1237069,1,52.0,,38352400,
282272,4,48.125,0.14999999999999936,36598825,510262.8562809564
1237075,2,48.9,1.4142135623730951,41253650,7445339.431147515
2729611,1,48.0,,52557600,
658444,1,26.1,,32414000,
2729612,1,48.2,,50697700,
1955134,1,45.8,,19125700,
5411,2,63.849999999999994,0.07071067811865575,21634000,174938.21766555187
249478,1,53.9911,,18915900,
292154,1,39.3,,204625000,
264416,1,36.0,,424256000,
192404,1,42.2,,2096400000,
56622,1,39.5,,200367000,
292159,1,39.0,,198473000,
600709,1,41.3,,244059000,
292155,1,38.8,,206595000,
219752,3,38.204499999999996,5.6333480941621215,930366333.3333334,53993325.053503916
292152,1,39.1,,196808000,
129108,2,41.38875,0.1255114536606136,697386500,54911791.30660372
679940,1,41.9,,34079800,
63406,1,47.6,,23430000,
686820,1,37.5078,,243112000,
396416,1,37.5847,,254805000,
395515,1,37.5393,,248124000,
207636,1,37.6435,,240539000,
5412,1,58.8,,21147000,
89921,2,63.900000000000006,0.4242640687119295,25185350,8676129.49448082
2014815,1,47.7,,23175200,
89926,2,63.4,2.6870057685088784,20519150,578059.7936200026
195821,2,38.57045,0.04179001076812554,656588000,298462701.27102983
1486046,2,40.3712,0.10069200564096584,266619499.5,2072529.2685509897
474999,1,36.1,,505374000,
36226,1,40.9,,2902800000,
2093782,3,53.0,0.0,38608100,104869.39496344965
1208917,2,53.45,0.07071067811865575,39484250,116460.48686142438
693967,1,28.6,,375223000,
132429,1,32.0572,,299059000,
1365816,1,54.1,,54500600,
101497,3,39.31686666666667,3.738597792399356,1011842333.3333334,28438559.498211812
139045,2,44.23825,0.33693638123539094,249562500,28880362.26400216
80829,2,36.7847,0.02163746750430817,1078858000,137337107.469176
2776171,1,53.4,,54637400,
422564,1,45.5,,2074800000,
2765005,1,46.6,,50196800,
2776169,1,48.3,,45013400,
228396,1,44.8,,616183000,
1859082,1,39.9,,812069000,
139639,1,40.4,,48314400,
139641,1,40.7,,42981900,
278942,1,38.8,,45684900,
1463999,1,38.5,,61289300,
139640,1,37.4,,54683200,
2478750,1,40.8,,44366900,
2748771,1,51.2,,79838400,
75915,1,49.0,,40939100,
5523,1,48.8,,46885500,
86545,1,48.3,,37920000,
1041578,1,48.7,,43921000,
2592597,1,48.2,,35673800,
77846,1,48.2,,41372700,
680193,1,48.1,,37016900,
429699,1,32.5,,339772000,
1567540,1,48.2,,34842000,
929237,1,48.3,,40622000,
57154,1,52.2,,35239000,
48865,5,47.25732,1.0289790629551228,51247320,1443257.7444794814
684658,1,26.4722,,156965000,
2684246,1,44.9,,55521500,
273928,2,35.5553,0.6289007711873168,687835000,72930993.41158052
360336,1,39.6646,,544192000,
117065,1,51.3,,64896600,
451745,1,41.7763,,1218320000,
2066989,1,49.4,,66044300,
1954473,1,48.7,,37117200,
374723,1,33.0,,1226890000,
112018,1,43.9647,,2855090000,
54806,2,37.7883,0.01654629867976182,525038500,12117688.909193864
92598,2,36.9347,0.049073210614347586,731343500,9668271.019163664
261876,1,47.4,,611538000,
3824,1,31.9683,,614526000,
8838,1,40.2,,1170960000,
224256,1,32.6648,,388834000,
1920719,1,33.0,,346615000,
979670,3,50.666666666666664,1.1150485789118498,37974233.333333336,2217084.446594972
111141,1,49.5,,115902000,
1486700,1,49.7,,41628500,
71933,1,47.3,,76593200,
1750568,1,49.2,,120174000,
1007502,1,40.3841,,31543300,
8142,2,40.2,0.0,740988500,2899844.9096460314
309881,2,40.4,0.0,679890500,6732363.663677119
2126561,2,40.85,0.4949747468305853,647501000,110755549.35081132
32501,2,40.349999999999994,0.07071067811865575,687239500,25223205.991705336
449324,2,40.3,0.0,676560500,8108393.45986614
143505,2,40.3,0.0,696665500,5776355.295512906
286579,2,40.25,0.07071067811865073,691810000,3392698.336133055
34792,2,40.349999999999994,0.07071067811865575,691494000,16694791.103814388
167848,2,40.4,0.0,702321500,5117331.7754470445
309894,2,40.45,0.07071067811865575,685059000,15781209.142521368
195090,2,40.349999999999994,0.07071067811865575,680184500,4087784.3020394314
32498,2,40.4,0.0,682107500,2727310.855036514
452213,1,40.5,,710808000,
46578,4,40.349999999999994,0.0577350269189634,693693000,15699056.93558268
1514669,1,40.6,,665781000,
2591257,2,40.4,0.0,702001000,11930305.61217943
2591248,1,42.0,,627074000,
52956,2,40.25,0.07071067811865073,694161000,852770.7781109763
2715852,1,41.0,,2717700000,
166741,1,41.0,,747410000,
32515,4,40.425,0.05000000000000071,694103000,5768853.901195048
34794,2,40.4,0.0,691831500,5393103.420109798
32503,2,40.3,0.0,681977000,6228196.52869111
194657,2,40.4,0.0,689507500,2929543.3944558664
272721,2,40.4,0.0,703624000,5328756.7030218225
8156,4,40.4,0.0,705470500,9417872.67203516
34807,2,40.4,0.0,706795000,13094203.374012487
559346,3,40.5,0.10000000000000142,694627666.6666666,20060803.1826578
27731,2,40.5,0.0,680917500,3997274.634047553
309900,2,40.45,0.07071067811865575,715351500,970857.6105691297
329912,3,40.36666666666667,0.0577350269189634,688491333.3333334,23255578.262716524
158760,2,40.349999999999994,0.07071067811865575,676647000,1755039.0309050109
158772,1,40.6,,746799000,
34801,2,40.45,0.07071067811865575,692125000,9219258.213110207
559353,2,40.3,0.0,683914000,6980558.1438735975
2591263,2,40.45,0.07071067811865575,688020000,18492256.54159059
272725,2,40.349999999999994,0.07071067811865575,700943500,13612512.644622227
32511,2,40.3,0.0,667499000,22471853.50610848
559352,2,40.4,0.0,688280500,2759837.766971095
329923,2,40.349999999999994,0.07071067811865575,696185500,23516250.22192101
299336,3,40.3,0.0,688245666.6666666,4485145.408270877
559342,1,40.3,,691641000,
293468,2,40.349999999999994,0.07071067811865575,697545500,13992936.09290059
449322,2,40.45,0.07071067811865575,686230500,13710093.38042597
293470,1,40.3,,683124000,
34800,2,40.4,0.0,665667500,72831.9984622144
2527915,2,40.349999999999994,0.07071067811865575,698529000,23425033.447147947
70784,2,40.4,0.0,712364000,1056417.531092702
287489,2,40.25,0.07071067811865073,672233500,1453104.4353383551
34804,2,40.4,0.0,709181000,3850903.5303419377
309875,2,40.4,0.0,690071500,16308003.694505345
1131402,2,40.1,0.1414213562373115,670098500,43892239.22859257
219385,2,40.349999999999994,0.07071067811865575,698583000,25683532.50625778
1171431,2,40.3,0.0,701342000,2354665.5813512034
2591259,1,39.6,,707022000,
32491,2,40.5,0.0,694590000,5907170.050032418
27753,2,40.5,0.0,710341000,370523.9533417509
2591250,2,40.55,0.07071067811865575,702526500,6653167.704184226
1452741,1,40.0,,597796000,
68045,2,40.5,0.0,673797500,13417351.17301474
32494,2,40.4,0.0,676554500,18765906.865909785
68046,2,40.5,0.0,690949500,2320017.3490730627
27741,2,40.5,0.0,691522000,2224557.9336128784
240486,2,40.5,0.0,695989500,116672.61889578034
244511,2,40.3,0.0,683138500,837921.5357060588
244514,2,40.3,0.0,684533000,199404.1122946064
272720,2,40.349999999999994,0.07071067811865575,689083500,10052937.108129146
2591256,2,40.349999999999994,0.07071067811865575,692973500,5284208.97580707
452219,2,40.3,0.0,701129000,6994700.279497328
70788,2,40.349999999999994,0.07071067811865575,679072000,12951367.804212805
2591262,2,40.1,0.1414213562373115,667658000,12071726.96841674
195092,2,40.2,0.0,689672500,22814800.294983957
286580,3,40.3,0.09999999999999787,699750000,14827310.848565899
293469,3,40.3,0.0,695593000,9900563.77182633
34803,2,40.349999999999994,0.07071067811865575,687761500,16196280.82307787
27749,2,40.25,0.07071067811865073,685010500,7488967.919546725
51791,2,40.4,0.0,679409500,10150517.84393289
272722,2,40.349999999999994,0.07071067811865575,683018000,14208603.661162486
28810,2,40.4,0.0,679596500,9013490.139784921
34793,2,40.349999999999994,0.07071067811865575,693553000,15027433.313776508
184151,2,40.4,0.0,683244500,6834187.040167982
184152,2,40.4,0.0,683442000,19639183.74067517
1084758,2,40.05,0.07071067811865575,657599000,30143962.08198252
27743,2,40.5,0.0,682256500,21237952.172937956
2591264,2,40.5,0.1414213562373115,672256000,8817621.561396247
449317,2,40.4,0.0,698165500,15180875.485293988
27747,2,40.45,0.07071067811865575,659224000,15799593.918832218
299339,1,40.2,,689492000,
70786,1,40.4,,725878000,
32508,2,40.349999999999994,0.07071067811865575,696630500,21474125.837854262
32509,2,40.3,0.0,692463000,15571905.53529015
34802,2,40.3,0.14142135623730648,701284500,21913946.255752295
683192,2,40.349999999999994,0.07071067811865575,686196500,11550589.270682253
240480,2,40.45,0.07071067811865575,684737000,637810.3166302659
272724,2,40.3,0.0,675014500,932673.8443850562
287481,2,40.4,0.0,706336000,15310276.026251126
284571,2,40.45,0.07071067811865575,658593000,15475739.01304878
1355922,2,40.3,0.0,706479500,1751503.4969990782
559344,2,40.5,0.0,714059500,180312.2292025696
167846,2,40.3,0.0,708451000,7557557.27732182
431670,2,40.349999999999994,0.07071067811865575,674015000,16478416.428771304
559347,2,40.5,0.0,688690000,22429427.09923729
34811,2,40.4,0.0,683990500,11984752.834330793
240481,2,40.5,0.0,712315500,2758423.553408722
286602,2,40.5,0.0,697720500,13151479.023288598
286574,2,40.349999999999994,0.07071067811865575,694036000,17260476.528763626
452216,2,40.3,0.0,710847500,8193246.273608526
244513,2,40.349999999999994,0.07071067811865575,670467500,19253810.544928502
286578,2,40.45,0.07071067811865575,688244500,7585134.441788095
